track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
7AtwAc2CYapdWmLYYViveM,Sana Hindi Na Lang Kita Minahal,4lGPCtl4ebLWFoWOLsRCV2,RJ Agustin,69xCuIlXyugiVeEL8UCPPK,238947,2019-03-29,41,0.552,0.192,6,-9.428,1,0.0322,0.942,1.05e-06,0.121,0.4,79.731,7AtwAc2CYapdWmLYYViveM,7AtwAc2CYapdWmLYYViveM
7eq1i7PujnmzW66YzqUsdE,Asa,2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,1wLhg6ULR8s0xZRCVKFsvU,311539,2020-03-06,31,0.675,0.403,7,-10.112,1,0.0249,0.0479,0.000591,0.124,0.293,93.977,7eq1i7PujnmzW66YzqUsdE,7eq1i7PujnmzW66YzqUsdE
2kxDdw2hkwL6AeqjL8kla5,Nanghihinayang,6xoq43qpJaD4kYqbM4OWYX,JinHo Bae,3yTgDTgwbuGmlsrhsyxjT8,260138,2017-08-11,38,0.761,0.304,5,-9.887,1,0.0336,0.738,1.47e-06,0.111,0.228,128.001,2kxDdw2hkwL6AeqjL8kla5,2kxDdw2hkwL6AeqjL8kla5
6ibPeREu9mWZxxI1ab0Gqp,Limutin Ka,2OQT6k9fZDNLzYouDhqpKB,Dingdong Avanzado,6ivkWSFUqsWmwUQZrQbjO6,238908,2020-03-06,25,0.585,0.646,0,-4.711,0,0.0472,0.509,0.0,0.156,0.531,77.975,6ibPeREu9mWZxxI1ab0Gqp,6ibPeREu9mWZxxI1ab0Gqp
0cMcFcm3YvB8o1yKkYNv0a,"Malay Mo, Tayo",7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,401eCisGwwn6mkEi5A21Iw,274291,2019-11-14,54,0.55,0.205,4,-11.732,1,0.0292,0.922,0.00773,0.0816,0.261,125.766,0cMcFcm3YvB8o1yKkYNv0a,0cMcFcm3YvB8o1yKkYNv0a
1yVIXxreu4s6mXvUKhhAPk,Mahal Kita,6QS0EHo0EInPROmIqLIBGd,Clayson,54C05F45vDkFjJhyh9XCxz,273922,2020-03-04,32,0.643,0.18,1,-10.899,1,0.0301,0.323,0.0,0.144,0.117,74.989,1yVIXxreu4s6mXvUKhhAPk,1yVIXxreu4s6mXvUKhhAPk
5WJOCn5Mkzb9fNT6jh1ktg,Magbalik,2TwRMSibtKhC7ZGypSl1el,Drei Rana,6OxTDcsFtf3rrnyyYFSXSW,348739,2018-09-17,43,0.375,0.303,4,-10.568,1,0.029,0.225,0.0,0.141,0.477,139.942,5WJOCn5Mkzb9fNT6jh1ktg,5WJOCn5Mkzb9fNT6jh1ktg
0dX1cvszZqSWFMVzAy7Ljh,Midnight Chorus,3Selnc0BwhaX4HX9781VgP,Mark Oblea,6MoOcpZ2j3k8hMbDuJoe1B,284586,2020-02-28,24,0.699,0.333,0,-9.705,1,0.0285,0.614,2.4e-06,0.0998,0.231,105.061,0dX1cvszZqSWFMVzAy7Ljh,0dX1cvszZqSWFMVzAy7Ljh
5Gb3ZAbLByPHoLuX005nZH,Sa Kanya,4p98lByTS8r4eAqsfRAJsc,JKris,0FHiKLDikZtmV76vAvTmfv,272449,2019-06-21,39,0.526,0.389,2,-8.242,1,0.0283,0.803,0.0,0.106,0.186,129.795,5Gb3ZAbLByPHoLuX005nZH,5Gb3ZAbLByPHoLuX005nZH
4V66c5ldzr8bHypn1kAAZx,Hayaan,3vFDvFtR8VKEITzDa2ddKe,Toto Sorioso,27PgbzJF9u8GbZN1L0BB61,293132,2020-02-28,24,0.524,0.407,7,-9.992,1,0.0248,0.139,1.44e-05,0.213,0.331,79.975,4V66c5ldzr8bHypn1kAAZx,4V66c5ldzr8bHypn1kAAZx
3ALrzLSiMH9IBMPJxvchWw,Paano Na Kaya,0kRAKgEOVI43Qkz9PLmPt8,Bugoy Drilon,60pUTJYWPFM1ecQI102Pgb,254044,2010-01-01,43,0.493,0.314,8,-9.195,1,0.0298,0.843,0.0,0.34,0.434,125.787,3ALrzLSiMH9IBMPJxvchWw,3ALrzLSiMH9IBMPJxvchWw
3lel1ENtvzcRPziaCXYFTf,Hanggang Dito Na Lang,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,2M4t3JkIgv8V7wsvFc1kLr,329336,2020-03-06,52,0.485,0.189,0,-11.068,1,0.0421,0.757,0.0,0.113,0.294,129.132,3lel1ENtvzcRPziaCXYFTf,3lel1ENtvzcRPziaCXYFTf
1cOXR6fMdPT8owFA8DcgUM,Kung Ako Na Lang Sana,4ALxyIxESiRDPdzxNaVrKQ,Yohan Hwang,0XOQUs5txJfLQvEfNjj6E1,255506,2017-06-16,29,0.584,0.374,9,-7.262,1,0.0299,0.545,0.0,0.102,0.453,122.875,1cOXR6fMdPT8owFA8DcgUM,1cOXR6fMdPT8owFA8DcgUM
7klO6iM0BkEuwshLO7SWsd,Wala Ka Na,6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,3BGw51s9Ddl8OiSH3Fd1Vs,352694,2020-01-31,49,0.603,0.491,9,-7.331,1,0.0314,0.35,0.0,0.109,0.259,110.012,7klO6iM0BkEuwshLO7SWsd,7klO6iM0BkEuwshLO7SWsd
0EQgHpwmqbmrjilI2ZOdYI,I Need You,7zpGGtamV7jBkMIub59TRO,Mark Bautista,7MssBV8PG2eOEeKrf3Ae5U,210693,2005-09-13,0,0.567,0.498,0,-8.422,1,0.0248,0.042,0.00043,0.0933,0.458,145.996,0EQgHpwmqbmrjilI2ZOdYI,0EQgHpwmqbmrjilI2ZOdYI
4VUWZ9JQXTREcj1xUDCWMI,Lagi Na Lang,091IfARXDC7QfhqHAEIC5j,Kristoffer Martin,5k27EeBmFe1Uv3wSwtD3By,235106,2020-02-20,24,0.648,0.606,2,-11.144,1,0.0678,0.17,0.0,0.0949,0.606,81.979,4VUWZ9JQXTREcj1xUDCWMI,4VUWZ9JQXTREcj1xUDCWMI
3KiPoSwix4uXA7xL3VuKwA,Waiting for You,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,7H6eUCtx4ITzk29etFYTlo,270321,2019-09-20,25,0.363,0.302,2,-8.987,1,0.0313,0.931,4.33e-06,0.0934,0.13,131.786,3KiPoSwix4uXA7xL3VuKwA,3KiPoSwix4uXA7xL3VuKwA
6KySSO56d6oqmBEjsgzJuW,Chevy Cruze,27vsiYWM46whw7WATGpM6j,Miguel Odron,5k41jn2h8jNNehnhcWm6JN,234237,2020-02-28,43,0.731,0.568,6,-7.262,1,0.107,0.558,0.0265,0.0655,0.845,89.984,6KySSO56d6oqmBEjsgzJuW,6KySSO56d6oqmBEjsgzJuW
06cUybZMETs4i3yQO1f7p3,Weak,30DIeQNV9s1HEXyuCpGF4l,Khel Pangilinan,5ZxNoCcUNppsFWVkMkEoed,211200,2018-08-28,64,0.71,0.373,5,-10.611,0,0.0618,0.179,0.0,0.156,0.141,127.064,06cUybZMETs4i3yQO1f7p3,06cUybZMETs4i3yQO1f7p3
2hSag78vkaBXqpaDF3serw,Kabilugan Ng Buwan,3Selnc0BwhaX4HX9781VgP,Mark Oblea,3n8E999GfCvGd7WBlef1dp,283480,2020-02-21,33,0.707,0.402,4,-9.773,1,0.0251,0.677,0.0,0.104,0.313,94.99,2hSag78vkaBXqpaDF3serw,2hSag78vkaBXqpaDF3serw
1ua1JofH3ojyodlCZhemw0,Heaven,7aD2Ni3fUu66gklUFlvJi5,Kyle Juliano,2NNi0l3Gvx1SsCM8rIaTLu,257651,2019-02-22,49,0.465,0.267,10,-7.994,1,0.0309,0.889,0.0,0.08,0.317,119.306,1ua1JofH3ojyodlCZhemw0,1ua1JofH3ojyodlCZhemw0
1XFSmWLHlMHV84YQ8Biqde,I Just Wanna Be Your Man,4PXIPvR4DYZiJM3UxVHyqM,Matteo Guidicelli,0co8zC1oiQYd1NBbG4F10w,254250,2020-02-14,25,0.615,0.52,11,-7.847,1,0.0381,0.613,5.75e-06,0.109,0.397,140.04,1XFSmWLHlMHV84YQ8Biqde,1XFSmWLHlMHV84YQ8Biqde
4enEJGj42a9Nk9Gh7DNhWL,Let Me Be The One,6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,6sFyORSgKHCSeYLMmNHJyj,312346,2004-11-29,59,0.505,0.283,9,-8.37,1,0.0429,0.827,0.0,0.0732,0.316,123.964,4enEJGj42a9Nk9Gh7DNhWL,4enEJGj42a9Nk9Gh7DNhWL
2LSYv0ZCrYHM8WrS8Yuoir,Pipiliin Pang Maghintay,2fonBGBLc7lUoikMqms5Zl,Noel Cabangon,5ufnKWeL36gcKI9MXX1SkL,267892,2020-02-14,33,0.439,0.221,5,-10.062,1,0.0277,0.818,2.75e-05,0.111,0.257,78.006,2LSYv0ZCrYHM8WrS8Yuoir,2LSYv0ZCrYHM8WrS8Yuoir
66l54YRkk0mU2ECTdxJGqS,Bakit Pa Ba,3z0IVhtuFvt9VYUZGT98PU,Jay R,0upzjL3KMPH1JZtlFOZt4K,283520,2007-01-23,42,0.506,0.388,5,-7.459,1,0.0275,0.728,0.0,0.149,0.176,117.536,66l54YRkk0mU2ECTdxJGqS,66l54YRkk0mU2ECTdxJGqS
1ot40c6Sz6mPgDCP8Uq15u,Let This Be Right,2mvuqy6WV4gQLPz6Dzxz29,John Salvacruz,5s0CXMTWDOF9NxlHqsbAjp,340000,2020-01-21,21,0.434,0.537,2,-9.514,1,0.0273,0.028,0.00118,0.117,0.162,150.133,1ot40c6Sz6mPgDCP8Uq15u,1ot40c6Sz6mPgDCP8Uq15u
01YEqVPCm0vqRLA9w43bic,Hanggang Kailan,1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,2fI8PsKYLPMt9Gv4NVrtjk,230453,2016-08-19,54,0.404,0.174,9,-10.192,1,0.0312,0.893,0.0,0.0977,0.324,87.636,01YEqVPCm0vqRLA9w43bic,01YEqVPCm0vqRLA9w43bic
20vptwYtwsIV8DYEg2DckL,Gemini Soul,3xZCL7YJQySq6zYycUfdSv,Jensen Gomez,35yoUQj4IeST38ucahSH0O,224680,2020-02-14,23,0.654,0.383,6,-13.915,1,0.0632,0.472,0.0061,0.105,0.458,94.018,20vptwYtwsIV8DYEg2DckL,20vptwYtwsIV8DYEg2DckL
70T68zb0INtjzgGzfyDK4B,Kung Malaya Lang Ako,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,5zQRhx4L0YLrOiUqUI7Him,236777,2006-05-12,47,0.519,0.441,0,-7.164,1,0.0283,0.71,0.0,0.151,0.28,137.13,70T68zb0INtjzgGzfyDK4B,70T68zb0INtjzgGzfyDK4B
0pZRZgFCH0mq1IMQhmJ7MI,A Chance to Hold,4faG828UeBkIDYFc4fqPoX,Ken San Jose,5d0vhDn0AoIYV6pTMRnyrP,240600,2020-01-24,23,0.89,0.498,4,-6.372,0,0.213,0.043,2.6e-06,0.0566,0.553,100.019,0pZRZgFCH0mq1IMQhmJ7MI,0pZRZgFCH0mq1IMQhmJ7MI
2ujdrl9rT7Mvhd9pYJFriS,"The Gift - From the Movie ""Milan""",2GqX0GnrKdi6Z2X2OReYOK,Piolo Pascual,63ceEwi6tfWplBtyMwI3gW,225200,2016-12-02,28,0.602,0.333,4,-11.27,1,0.029,0.633,3.62e-05,0.0992,0.241,135.972,2ujdrl9rT7Mvhd9pYJFriS,2ujdrl9rT7Mvhd9pYJFriS
2QwyWrsVLZ6yENzs6ijifk,Galaxy,1c5xih6AV8g66aCFFvGuug,Dan Tristan,4XvDBkTo9smiIArouW8YZe,198000,2020-01-31,21,0.727,0.218,10,-11.943,0,0.0494,0.528,0.0,0.136,0.452,119.85,2QwyWrsVLZ6yENzs6ijifk,2QwyWrsVLZ6yENzs6ijifk
5JfXvkPqBWrTUBb1OWs1mU,Alam Ko,2U5mF0PZqGu6glnz55yY0y,John Roa,3qmWIVHyUhown0ogL329aC,290023,2019-12-20,53,0.326,0.211,10,-15.186,1,0.0565,0.809,1.46e-06,0.0691,0.272,68.165,5JfXvkPqBWrTUBb1OWs1mU,5JfXvkPqBWrTUBb1OWs1mU
6GCTf54jVL4Hz6r6IoUvhp,Dating Angkin,4Cup38a9u1s69IozCSCmSV,Antenorcruz,2KEKam41oRhEBRotI4FTYG,270984,2020-01-24,32,0.538,0.417,9,-8.031,1,0.0285,0.49,0.0,0.173,0.131,130.073,6GCTf54jVL4Hz6r6IoUvhp,6GCTf54jVL4Hz6r6IoUvhp
6ODrMg7P6ZierPFa7AFVG8,wala ng tayo,1UoDzdI13UGIXcmXumznTd,JC Sales,79uoR0M0E0QXsBMs2pEdgl,255362,2020-01-10,29,0.225,0.199,11,-9.749,1,0.0353,0.931,0.0,0.0977,0.398,207.945,6ODrMg7P6ZierPFa7AFVG8,6ODrMg7P6ZierPFa7AFVG8
7JZ05p52U7Pp5pWIEJ7qQH,Dahil Tanging Ikaw,5wF3AThwkH8YrzHpP13KMP,Jex De Castro,5DYYWnuXFljFVFrTVSW0DE,238610,2019-09-20,37,0.498,0.325,10,-9.134,1,0.0438,0.881,0.0,0.0995,0.136,135.599,7JZ05p52U7Pp5pWIEJ7qQH,7JZ05p52U7Pp5pWIEJ7qQH
14pj36HKHd6c72njvGVPWU,Pusong Ligaw,3RpJ6OyOnaXRFRXSirgQa6,Jericho Rosales,41S3W52qwH0oEKOx9ByH5t,246666,2009-01-01,53,0.608,0.417,7,-10.341,1,0.0276,0.645,6.69e-06,0.128,0.142,127.976,14pj36HKHd6c72njvGVPWU,14pj36HKHd6c72njvGVPWU
3J0QLi8JvEz7WbF6HuhB2y,Ikaw Pa Lang,2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,2vi9AndzXQWt4q35LJaWZk,259959,2020-01-17,39,0.601,0.486,2,-6.683,1,0.0284,0.664,0.0,0.199,0.48,118.9,3J0QLi8JvEz7WbF6HuhB2y,3J0QLi8JvEz7WbF6HuhB2y
6hglN7eIiym3bChVCH5E5P,Sasagipin Kita,0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,0nIplGcRxcnZviFvoximsS,266191,2019-11-29,41,0.317,0.318,5,-10.764,1,0.0422,0.629,1.55e-06,0.0717,0.194,151.64,6hglN7eIiym3bChVCH5E5P,6hglN7eIiym3bChVCH5E5P
2gZaRtHyXrSi4XNKHNiMGJ,You Were Mine - Even Just For A While,7DRgc0ko15aNa7DMeZ3J8G,Jed Madela,2SpW8vWYvo3YIbMjKCDMdU,288253,2019-02-08,25,0.319,0.259,2,-9.217,1,0.0362,0.839,5.89e-06,0.125,0.284,115.979,2gZaRtHyXrSi4XNKHNiMGJ,2gZaRtHyXrSi4XNKHNiMGJ
25Qojmmd8wE5TdczdYtUA0,Napagod O May Iba,3sYPDxMKLFNKJ0uds6fhSQ,Aerone Mendoza,2XBDyE4BSacBnKaQ0Q1F18,268538,2019-09-13,20,0.506,0.203,11,-18.329,1,0.052,0.552,1.59e-05,0.0864,0.406,131.09,25Qojmmd8wE5TdczdYtUA0,25Qojmmd8wE5TdczdYtUA0
5agBe62IW2TIkRr91R1Leo,Mahal Na Mahal,2P3aLwJ41aRYkyFFw2FRM7,Sam Concepcion,5Mx8FvgzoDpGbuX3QUcYjS,276960,2013,48,0.62,0.734,8,-3.185,1,0.0262,0.6,0.0,0.139,0.483,95.009,5agBe62IW2TIkRr91R1Leo,5agBe62IW2TIkRr91R1Leo
3AelHjoW7Ua2ONwnLyMCkN,Sana Nandito Ka,1uTvZpxdKk8B7HctLgxKlX,Jason Steele,70AtWgGaJqSWeiz7feH9bO,246400,2019-10-18,22,0.627,0.339,7,-5.134,1,0.028,0.526,0.0,0.107,0.351,74.992,3AelHjoW7Ua2ONwnLyMCkN,3AelHjoW7Ua2ONwnLyMCkN
1X1nxWyXQHHHiM4JWw9pt0,Hindi Nga Pala Tayo,3EmAN0D8xeHkGSzoZvV1Q3,Fin Ramirez,7uFgTUnOyN4JVG3xkcfZ1A,254545,2019-08-30,21,0.417,0.241,7,-14.19,1,0.036,0.464,0.0,0.191,0.213,132.139,1X1nxWyXQHHHiM4JWw9pt0,1X1nxWyXQHHHiM4JWw9pt0
5frJMURj4B2svClVI4DZ0a,Tapos Na,6DTkgCyJZzWcgSMSARKMVM,Kevin Yadao,1qtCHzD54k4MM8tt2AQ2hS,280645,2019-09-27,24,0.358,0.125,9,-15.635,1,0.0352,0.831,0.0,0.105,0.184,123.421,5frJMURj4B2svClVI4DZ0a,5frJMURj4B2svClVI4DZ0a
5Q4b3vvzifoEvnJ1QTG03B,Dito Na Lang,0sJGdZXFIeLEvvAiiWvxc1,Andrej Agas,5rbK0kuyTwyJeVIrJlGMxS,299999,2019-12-27,21,0.489,0.148,6,-15.055,1,0.037,0.741,0.0,0.111,0.179,107.92,5Q4b3vvzifoEvnJ1QTG03B,5Q4b3vvzifoEvnJ1QTG03B
14QBUmQd5oOFHFXql8C80E,Slow Dancing in a Burning Room,2mvuqy6WV4gQLPz6Dzxz29,John Salvacruz,6jSqSWMoEu40PakYr0rOvN,287000,2019-12-21,20,0.669,0.159,4,-19.676,1,0.0438,0.814,1.78e-06,0.117,0.336,130.153,14QBUmQd5oOFHFXql8C80E,14QBUmQd5oOFHFXql8C80E
3jkvewWynoDA8I7Uy9FtHy,Iniismol,3dMqP6mGauRb2j90e2yTO0,Ryle,6g75O3Aa2qiiEOICAL3I8s,204434,2019-12-27,21,0.682,0.264,7,-12.373,1,0.0367,0.706,0.0,0.162,0.436,134.062,3jkvewWynoDA8I7Uy9FtHy,3jkvewWynoDA8I7Uy9FtHy
72wnj3xZZayemGnbLiFmqC,Rayt Minus Wrong,4Crh3CE80Fr8RJ905XRdGB,Rayt Carreon,3DrvlZ3xgwJntvqXgZqsHM,193263,2020-01-17,16,0.728,0.427,9,-7.386,1,0.035,0.366,0.0,0.119,0.528,120.093,72wnj3xZZayemGnbLiFmqC,72wnj3xZZayemGnbLiFmqC
5pNiP0GvWHaR6llL4d4zOY,"Halika, Sinta",6DTkgCyJZzWcgSMSARKMVM,Kevin Yadao,008BJqvXP4Joa9nwtw8G13,228139,2020-01-10,35,0.67,0.314,0,-10.44,1,0.0547,0.693,0.0,0.126,0.754,85.967,5pNiP0GvWHaR6llL4d4zOY,5pNiP0GvWHaR6llL4d4zOY
3SxFeu5ZTKnNIYJhUrn4Ox,Bawat Araw,56p3ilIEBlYgDzOKA1HFQk,Hans Dimayuga,6CUOg5ulKtqR3PEzGSyuHg,274068,2020-01-17,22,0.436,0.299,0,-13.43,1,0.0247,0.564,0.000983,0.117,0.321,87.86,3SxFeu5ZTKnNIYJhUrn4Ox,3SxFeu5ZTKnNIYJhUrn4Ox
2zrPAiP6supxTf3A8jDlXC,Oras,5qqDnSwcDVRKgyV0UhbfJz,Winrich Adarlo,75sfftofTgbtKbtLt3z5Zh,335478,2020-01-17,19,0.532,0.239,9,-12.839,1,0.038,0.825,1.27e-05,0.222,0.517,132.138,2zrPAiP6supxTf3A8jDlXC,2zrPAiP6supxTf3A8jDlXC
4LgccgKkSa1zOVGcvnQPhn,Maghihintay,1iRxi2v6ePrnmwbFGp0iKf,Ruru Madrid,1lKuKFWKWlMfhNYjsRJAhK,275913,2020-01-07,22,0.562,0.267,0,-15.039,1,0.0297,0.148,3.28e-05,0.389,0.277,129.857,4LgccgKkSa1zOVGcvnQPhn,4LgccgKkSa1zOVGcvnQPhn
56SaPPAk4QQR3VGzbqwW6Y,"Aahon - From ""Story Of Yanxi Palace""",1onz2fxn4zwyarm9FPVuyp,JMKO,2oBI8DfPv76P4Cqj9zQjUl,241322,2020-01-03,36,0.469,0.698,0,-3.73,1,0.0363,0.189,1.45e-05,0.21,0.384,145.754,56SaPPAk4QQR3VGzbqwW6Y,56SaPPAk4QQR3VGzbqwW6Y
6RAgdWCeun0dqpSX37Mniw,Pakipot,38iGiwGWAkgE2VnflabU7T,Nino Obenza,0ZbEJWRHDc13oSVFRblNJ6,241874,2020-01-10,18,0.743,0.241,2,-14.142,1,0.0295,0.896,0.000227,0.112,0.487,96.018,6RAgdWCeun0dqpSX37Mniw,6RAgdWCeun0dqpSX37Mniw
16c4dh5WHiICZc9DLCCFVy,Hanggang Ngayon,0aDlvkhvZwBCKlJAmNs99z,Jj Ramos,2M7MQiAbidrGhKeDFpHhri,263076,2020-01-10,18,0.599,0.155,8,-15.877,1,0.0325,0.431,0.0,0.333,0.412,129.638,16c4dh5WHiICZc9DLCCFVy,16c4dh5WHiICZc9DLCCFVy
0Fh6hgq979963fIxr2VBF2,"214 - From ""Alone/Together""",2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,7H0I5J51zSxtXcHg862TZp,254024,2019-02-08,55,0.351,0.35,6,-8.861,1,0.0291,0.268,0.0,0.155,0.204,79.588,0Fh6hgq979963fIxr2VBF2,0Fh6hgq979963fIxr2VBF2
2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,15ufxdU6r8niuSmA9nu3ly,267759,2018-07-22,66,0.502,0.482,4,-4.736,1,0.0288,0.161,0.0,0.187,0.132,133.894,2BgD4nRyx9EZ5o8YEnjRSV,2BgD4nRyx9EZ5o8YEnjRSV
035PeieoWScEkcERXZAwZs,Kung Wala Ka,78haQ9RJyD9goId1WIGWnV,Hale (EMI Philippines),6svrECdTFLn1b1URjOjvTr,242625,2005,0,0.499,0.339,7,-7.301,1,0.0263,0.71,0.00219,0.116,0.152,136.42,035PeieoWScEkcERXZAwZs,035PeieoWScEkcERXZAwZs
233U0ByMc0lgblAgxFJ2YY,Hanggang Dito Na Lang,2TeEZ5rfw62Mw15I4RFjXK,Jaya,54zCnevVKDjSkLJC76xOK9,228689,2018-04-06,41,0.432,0.411,1,-4.703,1,0.0293,0.892,0.0,0.127,0.389,86.347,233U0ByMc0lgblAgxFJ2YY,233U0ByMc0lgblAgxFJ2YY
5V2AX2WTOHl2FKtftvisV6,Kahit Ayaw Mo Na,5HIZU0JzM0AgfItVOm4E08,This Band,4sChUazv5CQPX1V3VqVsqV,243015,2018-02-02,1,0.662,0.529,2,-8.539,1,0.0351,0.341,0.000208,0.105,0.424,127.584,5V2AX2WTOHl2FKtftvisV6,5V2AX2WTOHl2FKtftvisV6
0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,397zfeJ75BlnjfUEkgtwlG,269876,2019-01-14,63,0.445,0.355,4,-7.351,1,0.0289,0.887,0.00179,0.322,0.366,135.525,0gDRtumoR9ZrvAlnniToMz,0gDRtumoR9ZrvAlnniToMz
0knRQzgvbUed6K74mX81hG,Kabilang Buhay,4slXciON4jYY6mqE9LjSFx,Bandang Lapis,1bXVfDuQen1YkHWKudAi2c,325024,2020-03-20,70,0.389,0.352,1,-14.428,0,0.0301,0.251,5.4e-06,0.197,0.203,139.647,0knRQzgvbUed6K74mX81hG,0knRQzgvbUed6K74mX81hG
37WFUZgkjJKLaISRcX0269,Doors,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4N27rE6ntlJSbUfMP875tu,291340,2020-04-16,57,0.659,0.392,1,-6.735,1,0.0249,0.159,0.0,0.0953,0.505,74.979,37WFUZgkjJKLaISRcX0269,37WFUZgkjJKLaISRcX0269
3TtgA3MCSjEgK0rxYB3dA9,Himig ng Pag-ibig,7EI84Mki1SMyB7NcBDPUCd,Shanne Dandan,288cpgznc0OEhOQtTJhemu,218267,2019-10-18,42,0.644,0.476,2,-9.488,1,0.0495,0.856,0.00029,0.161,0.554,135.964,3TtgA3MCSjEgK0rxYB3dA9,3TtgA3MCSjEgK0rxYB3dA9
50hVyhZM4nvizfrQe38F3l,Hindi Na Nga,5HIZU0JzM0AgfItVOm4E08,This Band,1nZbFWVgFXFLQZ067FQdV8,282442,2018-09-14,1,0.396,0.413,7,-11.566,1,0.0334,0.0877,2.95e-05,0.124,0.108,136.818,50hVyhZM4nvizfrQe38F3l,50hVyhZM4nvizfrQe38F3l
4jXiylt6Qg9gjAvlKIUZ95,Knots,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,6YenpHgwZGewYCagSPFPnh,238994,2018-09-28,47,0.657,0.491,7,-7.27,1,0.0526,0.576,0.0,0.124,0.592,139.944,4jXiylt6Qg9gjAvlKIUZ95,4jXiylt6Qg9gjAvlKIUZ95
6UrfCXDyGaLbDVkAvuOTFS,Perfectly Imperfect,3FQsMtWVaHHjCbumwaDKER,Jayda,2iDrdt40iEFpT2BsjlyRSh,259351,2019-11-15,45,0.646,0.529,2,-4.012,1,0.0314,0.252,0.0,0.139,0.229,100.027,6UrfCXDyGaLbDVkAvuOTFS,6UrfCXDyGaLbDVkAvuOTFS
5fJHoiDbRO8f7wkGL0kotY,"Pag-Ibig - From ""Dangwa""",1tXFYQZSAswt4JLB42lpye,Sponge Cola,6ChgAzrMYdAVVm2fY2szVd,154709,2015,51,0.617,0.531,7,-10.1,1,0.0284,0.211,0.0,0.0874,0.647,91.068,5fJHoiDbRO8f7wkGL0kotY,5fJHoiDbRO8f7wkGL0kotY
3zpPlNvZTwPY13KrTGO4a7,Malay ko,5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,6UydX4NwFXFHeBXO2Ah0vL,237115,2018-09-07,36,0.645,0.376,2,-10.746,1,0.0268,0.689,0.0331,0.0837,0.247,80.044,3zpPlNvZTwPY13KrTGO4a7,3zpPlNvZTwPY13KrTGO4a7
5S4T2Pdr8qhetF3UhkwuMj,'Di Na Babalik,5HIZU0JzM0AgfItVOm4E08,This Band,7zJxOlHuAGpCC7ZtKHm0Rz,340262,2019-02-03,0,0.358,0.435,10,-7.265,1,0.0349,0.00819,0.000936,0.112,0.14,76.132,5S4T2Pdr8qhetF3UhkwuMj,5S4T2Pdr8qhetF3UhkwuMj
6mPLJNLRVrTY07IMSwp6Ee,Your Love,2M2smH6GVAihJrZS18RQsv,Nasser,5ZeyYYRkGVEtibXRQi8Oou,218548,2018-08-17,40,0.624,0.384,1,-9.23,1,0.0379,0.452,7.4e-06,0.115,0.148,121.821,6mPLJNLRVrTY07IMSwp6Ee,6mPLJNLRVrTY07IMSwp6Ee
32FQqB67FkHkFSeXnuSYV0,"All Tonight - From ""Exes Baggage""",6sEgMZsruguWlnwVdiz4IX,Midnight Meetings,7cRnknPIiD27rqmi4SnFQ4,189941,2018-10-05,43,0.498,0.392,3,-10.683,1,0.0423,0.539,4.54e-06,0.0937,0.164,78.01,32FQqB67FkHkFSeXnuSYV0,32FQqB67FkHkFSeXnuSYV0
7tYjXd42SzEhrWEFQeZxNm,Simula Pa Nung Una,3bsQY9pFWVzUMxlSgGQuBn,Patch Quiwa,52qmX1Tbwfk9S0iyVd0JHC,255661,2018-04-22,56,0.571,0.143,11,-8.704,1,0.0381,0.885,0.0,0.119,0.487,107.516,7tYjXd42SzEhrWEFQeZxNm,7tYjXd42SzEhrWEFQeZxNm
5nMKJJ5Rl6X1yn58aVeICO,Bulong,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,6anqXAk4NZxdkUwvpfUqsB,270233,2018-04-08,60,0.5,0.728,9,-5.472,0,0.0313,0.0319,0.0,0.0782,0.351,134.877,5nMKJJ5Rl6X1yn58aVeICO,5nMKJJ5Rl6X1yn58aVeICO
4wq7AxLexxAVWhBvFUWTMM,Balita,7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,6EvPly3QxO6Q1g4QgcHEQM,275031,2019-09-23,47,0.482,0.891,2,-3.43,1,0.054,0.00711,0.0,0.0847,0.474,160.973,4wq7AxLexxAVWhBvFUWTMM,4wq7AxLexxAVWhBvFUWTMM
